iata,nx,ny
D008659,-1654.349445,1268.697119
D013168,-1636.00296,1225.328656
D007424,-1680.813388,1261.814297
D002660,-1696.472777,1140.138639
D010007,-1704.21587,1131.321366
D014271,-1582.006671,1313.78499
D014272,-1709.43197,1120.615161
D014127,-1687.965947,1159.570087
D003022,-1604.707664,1300.532568
D001308,-1706.355482,1240.713766
D019050,-1682.793537,1160.23356
D001463,-1735.755141,1177.277911
D001721,-1798.897826,1165.082027
D001853,-1707.326187,1177.365716
D004244,-1730.11566,1229.878417
D004287,-1596.985764,1275.763485
D004288,-1599.037025,1274.800006
D004289,-1730.205743,1110.087379
D004290,-1735.124649,1203.131306
D004294,-1693.353274,1235.665722
D004300,-1670.636111,1177.671849
D004301,-1783.877489,1137.576301
D004302,-1649.348011,1297.308274
D015754,1599.052188,1273.172455
D006482,-1790.672684,1107.350925
D007116,-1678.729683,1166.105763
D018437,-1686.296966,1279.721137
D006892,-1657.093007,1242.255396
D014655,-1704.21587,1131.321366
D014047,-1588.277933,1286.588205
D007337,-1653.615944,1271.924936
D007610,-1725.940564,1157.91319
D007611,-1673.891885,1173.039623
D009376,-1626.483384,1317.69579
D008050,-1582.209617,1294.043557
D008051,-1672.449754,1175.094814
D018436,-1668.475544,1180.730858
D002302,-1589.036397,1287.502066
D002321,-1729.706726,1108.644045
D009794,-1515.41406,1371.661849
D011364,-1731.519692,1261.326357
D011366,-1591.195732,1283.144196
D011367,-1680.679929,1163.293159
D015764,-1676.674462,1169.058916
D013169,-1728.843276,1231.583126
D001354,1763.906968,-120.2339748
D001759,2034.145323,200.4714561
D004590,2031.62462,224.5827275
D006624,2032.848518,213.2203174
D018990,2033.1323,210.4971543
D009387,2032.023499,220.9445583
D002300,-1670.976783,1177.188426
D011562,2135.253259,-119.6928591
D011371,-1676.260981,1169.651711
D011372,-1678.314452,1315.491916
D011374,-1667.221484,1182.500962
D011375,-1727.25211,1233.709737
D011376,-1666.821831,1183.064234
D011378,-1712.313239,1116.207585
D015854,-1671.61413,1176.283215
D009621,2135.357158,-110.7626443
D015017,-1600.973434,1313.585519
D008558,2033.489103,207.0218995
D008547,-1679.449748,1165.068472
D008552,-1750.408779,1202.178102
D008658,-1649.348011,1297.308274
D013173,-1666.22497,1183.904705
D008744,-1674.719227,1171.858144
D007425,-1642.108482,1217.134229
D002649,2135.437859,-98.01682705
D003057,2007.743708,-383.2769266
D001265,-1188.444094,1662.990269
D001341,1917.070494,-709.0675011
D007714,1169.435088,-1676.412114
D007738,957.1897888,-1806.024282
D001633,2043.934868,-16.31728999
D010205,2007.5937,-384.061889
D010275,2014.851657,-343.9604643
D006125,1680.401823,1163.694854
D004592,1172.911862,-1673.981411
D004586,2013.890129,-349.5462016
D006638,1768.850902,1076.565666
D006516,1916.62546,-710.2695576
D007132,1685.154006,1520.984775
D006914,1913.089045,-719.7404426
D006915,2008.614177,-378.688644
D013783,2131.263142,-222.1842867
D007625,2007.441269,-384.8578303
D007628,2042.023561,89.86531901
D018162,-1665.435539,1185.014965
D010345,1.239177674,-1767.999566
D009390,2092.190608,-281.0439311
D008094,2008.74772,-377.9796242
D008095,1917.912537,-706.7867429
D008097,2009.675651,-373.0144495
D008400,1952.483464,-604.7679914
D008108,2042.141865,87.13555272
D002507,1765.280689,1081.676266
D011610,1956.220687,-592.5678233
D011611,1970.343438,-543.7671729
D013965,1507.336292,1382.88572
D009573,1358.462631,-1527.257438
D009626,1632.912,1229.444753
D009542,2011.990062,-360.3220627
D009543,1970.536457,-543.0672814
D008861,1983.573569,-493.3273735
D014292,1939.022418,-646.6282249
D003111,2023.207105,-290.8075114
D003067,-1674.417903,-1172.288653
D003068,-1532.885972,-1352.108205
D003051,-1040.938649,-1759.085765
D003052,-1040.769273,-1759.185982
D001217,2043.855437,24.30951905
D001218,2019.945889,-312.6573324
D001258,-1211.052363,-1646.598972
D001310,-1022.114222,-1770.089975
D001311,-1162.766613,-1681.04426
D001363,-1091.519789,-1728.155245
D019054,-1022.906874,-1769.632031
D007741,-2080.16554,851.6453179
D007742,-2168.742605,801.1863149
D007743,-2173.358133,788.5800045
D007734,1352.696479,-1532.366874
D007761,-1229.832246,-1632.620178
D001431,-984.5211509,-1791.271644
D001511,-1269.54269,-1601.935504
D001685,-1145.109694,-1693.121315
D010206,-1504.166914,-1383.986234
D010236,2129.722534,-244.335979
D010273,2128.619785,-258.3879171
D010160,-1117.909917,-1711.202331
D010274,-938.6170605,-1815.746131
D001758,1278.892196,-1594.481342
D001737,-1209.175471,-1647.977755
D001740,-1029.787302,-1765.637028
D004717,2023.201888,-290.8438057
D004719,2021.158509,-304.7200042
D005164,-1535.082828,1349.613541
D004550,-1510.033209,-1377.583286
D004553,-1714.931071,-1212.803824
D004555,-1512.969264,-1374.358034
D018623,-1701.22323,-1210.58042
D004816,-2104.354682,-810.6453179
D004563,174.4672816,2036.54049
D004454,-1199.859903,-1654.772557
D004455,-964.9916858,-1801.867655
D004456,-1150.5305,-1689.442384
D004462,-1288.177779,-1586.988976
D004463,-1149.468415,-1690.165188
D004469,-917.4223277,-1826.546543
D004470,-964.3971344,-1802.185941
D004471,-1155.431802,-1686.094111
D004472,-1004.221772,-1780.301838
D004475,-1096.248446,-1725.159513
D004476,-1130.275408,-1703.060041
D004477,-949.7911169,-1809.926196
D004484,-1130.661866,-1702.803496
D004485,-1127.065761,-1705.185846
D004486,-1266.410134,-1604.413093
D004487,-1182.416693,-1667.281249
D004488,-1180.431027,-1668.687685
D004489,-1212.907584,-1645.232869
D004490,-1122.400357,-1708.260355
D005168,-1128.383314,-1704.31426
D015860,-1273.162513,-1599.060104
D015861,-1277.898571,-1595.277795
D018449,-1097.023656,-1724.666663
D018451,-958.384084,-1805.390802
D018452,-905.9120867,-1832.282536
D018619,-1013.886353,-1774.815614
D006527,-1374.608372,1516.031574
D006536,-1527.36344,-1358.429456
D006538,-1687.016788,-1154.084208
D006540,-1801.97797,-1027.490654
D006679,-2042.126789,-87.48814596
D006642,1203.015719,-1673.313961
D006639,664.138867,-1933.094815
D006664,2023.332338,-289.9349095
D006509,-1041.244373,-1758.904817
D006510,-956.9018626,-1806.176853
D006511,-983.388879,-1794.388948
D006512,-1268.893489,-1602.449785
D006514,-1017.443291,-1772.778934
D006515,-1027.319152,-1767.074237
D007147,1286.131346,-1588.647903
D007149,1366.780977,-1519.817673
D007131,171.4398249,2036.797581
D007171,176.0177562,2036.407069
D007127,-1036.866257,-1761.489246
D007128,-1027.002583,-1767.258242
D007129,-1025.637965,-1768.050555
D006942,-1937.625328,650.8026486
D006928,-1641.228061,-1269.639574
D006929,-1513.110187,-1374.202882
D007009,-2041.197429,-107.0002544
D006989,1365.053162,-1521.369733
D006990,1372.015874,-1515.093542
D006991,1201.306453,-1674.711138
D007004,2025.051268,-277.6749196
D006917,190.1079081,2035.14004
D006910,-942.742412,-1813.60766
D006911,-1160.504414,-1682.606759
D006912,-1031.949662,-1764.37408
D006913,-1042.507143,-1758.156664
D007263,2025.408689,-275.055705
D007249,178.6640263,2036.176605
D007244,-1012.766182,-1775.455057
D007305,-1022.348051,-1769.954932
D007498,-1673.170839,-1174.067862
D007499,-1674.515058,-1172.149871
D007471,1278.424455,-1594.856392
D007493,-1282.050964,-1591.942627
D001923,-1544.058,-1339.33599
D018248,-1681.784956,-1161.695038
D018249,-1686.159692,-1238.490061
D001922,-1191.91856,-1660.501776
D007688,2023.674189,-287.5391726
D007630,-1676.260981,-1169.651711
D007645,1553.100833,-1337.365151
D007620,-1026.75459,-1767.402334
D007621,-1222.700998,-1637.967726
D002050,-1133.084134,-1703.034762
D001972,-1201.42446,-1653.636982
D002011,-1045.200839,-1756.556633
D002012,-1022.732716,-1769.732689
D002073,2127.846771,-217.5669088
D002075,-1699.949271,-1235.979589
D002086,-1294.439793,-1581.885464
D002110,-1168.615976,-1676.983214
D009189,-1549.367946,-1333.189771
D009281,-2081.16554,566.7484925
D009251,1266.814249,-1604.094031
D009253,1372.263615,-1514.86916
D009239,-602.1329288,1953.297708
D009270,2024.714111,-280.1227767
D009271,2024.179072,-283.9631758
D009172,198.0118951,2034.386219
D009155,-1038.657385,-1760.433707
D009156,-1044.475486,-1756.988036
D009159,-1190.944947,-1661.200208
D009160,-1035.741532,-1762.150811
D009162,-1043.854887,-1757.356815
D009164,-1012.512766,-1775.599588
D009165,-1018.523205,-1772.158706
D010304,2025.819241,-272.0154458
D010288,170.4400041,2036.88149
D002188,-1020.995265,-1770.735629
D002197,-992.5850658,-1786.815851
D002198,-1040.24875,-1759.49383
D008167,2020.588719,-308.4756562
D008135,-1880.174892,-801.7969665
D008280,-1514.710384,-1372.43887
D008182,1368.817168,-1517.984044
D008401,1366.144804,-1520.389547
D008131,2038.033152,-156.0668794
D008402,2026.893279,-263.8932273
D008403,2026.703181,-265.3492335
D008088,-1026.75459,-1767.402334
D008089,-1028.95746,-1766.120762
D008090,-1272.409443,-1599.659404
D008092,-1066.215897,-1743.880633
D008407,-1010.324487,-1776.84564
D018469,-1034.277725,-1763.010376
D009799,-1214.861877,-1643.790321
D009800,-1016.060965,-1773.571571
D005399,-1294.73601,-1581.643027
D005534,-1519.534982,-1367.095256
D005508,1199.87379,-1675.879847
D005503,-1036.397943,-1761.764827
D005586,-1113.887975,-1713.823089
D002494,-1547.071696,-1335.853722
D002503,1391.938948,-1496.810598
D002508,-1200.085102,-1654.609243
D002509,-1036.866257,-1761.489246
D002510,-1180.020841,-1668.977775
D010051,-1527.14283,1358.591468
D010048,-1507.525499,-1380.327088
D010063,2024.833384,-279.2593187
D010041,-1160.257206,-1682.777233
D011859,2022.053568,-298.7228968
D011862,2126.001909,-237.734094
D011865,2128.162078,-263.8823029
D011866,2041.651674,-97.95123059
D011867,2022.921989,-292.7842667
D011869,2022.09445,-298.4460347
D011870,2023.28378,-290.2735719
D011638,-1503.296157,-1384.932007
D011639,-1649.927209,-1267.902595
D011640,-1517.89841,-1368.912129
D011642,-1674.930236,-1171.55653
D011643,-1692.052696,-1227.699826
D011644,-1674.331476,-1172.41209
D011905,1249.888662,-1617.317017
D011907,1554.217406,-1336.222023
D011900,446.9574603,-1994.533787
D011973,2023.692382,-287.411106
D011974,2043.560766,42.3720864
D011645,478.2647451,1987.259126
D011646,183.0935977,2035.783076
D011648,190.3742796,2035.11514
D011574,-1136.688774,-1698.786223
D011576,-1036.271944,-1761.838942
D011577,-970.5363877,-1798.887189
D011578,-995.048223,-1785.445332
D011581,-1032.930664,-1763.799944
D011582,-1035.267361,-1762.429429
D011583,-1050.509972,-1753.386665
D011585,-1004.322949,-1780.244763
D011586,-1220.832594,-1639.360784
D011587,-1218.439548,-1642.556468
D011588,-1081.561924,-1734.404741
D011589,-1147.938562,-1691.204617
D011590,-1155.431802,-1686.094111
D011591,-1190.802659,-1661.302208
D011592,-1164.264589,-1680.007133
D011593,-1171.926603,-1674.671322
D011594,-1086.586023,-1731.261625
D011595,-1134.963202,-1699.939566
D011596,-1134.47903,-1700.262724
D011597,-1157.287778,-1684.820762
D011599,-1158.335103,-1684.100884
D011600,-984.0252584,-1791.544108
D011601,-1172.550843,-1674.234309
D011602,-1029.530203,-1765.786952
D011604,-997.4176767,-1784.122748
D011605,-940.7929349,-1814.619699
D011607,-1112.290335,-1714.860405
D011609,-1112.290335,-1714.860405
D015858,-1118.221816,-1710.99853
D015859,-1193.867255,-1659.101256
D015862,-1031.160047,-1764.835675
D015863,-1074.509795,-1738.782534
D015864,-1124.260526,-1707.036693
D015865,-980.4414168,-1793.507911
D018795,-1188.332171,-1663.070248
D011901,139.2850704,2039.2488
D011902,86.21364591,2042.180993
D009614,2043.887747,21.42145846
D009615,2023.6882,-287.4405507
D009617,2019.768886,-313.7987359
D009545,-1539.17173,1344.948469
D009564,-1547.071696,-1335.853722
D009631,1363.990164,-1522.322841
D009528,-1035.388627,-1762.35819
D009529,-1241.555251,-1623.723054
D009530,-1105.420797,-1719.296618
D009533,-1015.516327,-1773.883477
D009534,-1010.968659,-1776.479206
D005681,165.030016,2037.326948
D005677,-1030.074857,-1765.469283
D005678,-1240.350777,-1624.64333
D002431,-1047.2913,-1755.311064
D012549,-1513.411024,-1373.871563
D012550,-1671.03779,-1177.101824
D012543,184.4433137,2035.661235
D012535,-1039.203813,-1760.1112
D012536,-1028.365414,-1766.46556
D012576,-191.0677403,2035.050151
D012659,185.1954338,2035.592948
D008559,-1027.824649,-1766.780261
D008560,-1030.79985,-1765.046081
D008562,-1039.203813,-1760.1112
D008563,-1021.812874,-1770.263949
D008669,2021.52405,-302.2854852
D008668,-1670.121278,-1178.401848
D008667,-2041.994951,-90.51309951
D008660,1395.711356,-1493.293612
D008661,1561.247114,-1328.983838
D008650,2038.100894,-155.1797181
D008657,566.4146089,-1963.952772
D008656,2043.641983,38.25498813
D008654,165.8536518,2037.260063
D008655,395.8490512,2005.302852
D008653,-957.6607113,-1805.774616
D008647,113.9765558,2106.157594
D013250,333.5023493,2100.763701
D013251,361.8100358,2104.614049
D013253,179.3531603,2036.116019
D013254,496.9696957,1982.664147
D013220,-1281.485284,-1592.398024
D013223,-1025.658133,-1768.038855
D013224,-1133.624906,-1700.832318
D013225,-1033.069433,-1763.71867
D013226,-1166.929164,-1678.15742
D013228,-1044.164617,-1757.172801
D013229,-1050.509972,-1753.386665
D013689,-2041.577531,-99.48459232
D018224,1804.151219,-960.7155563
D013682,-215.2226094,2032.637505
D014003,-988.2856488,-1789.197439
D014087,2024.605382,-280.9075431
D008755,-1039.358312,-1760.019971
D007378,-1671.526493,-1176.407745
D007456,-2041.927827,-92.01494269
D018179,1919.704259,-701.9056619
D013854,1209.203381,-1663.523396
D013853,400.2818049,-2004.422729
D002665,-286.7530053,2023.785738
D002666,143.2747651,2121.926443
D002667,-1173.814653,-1673.348488
D002668,-1208.678813,-1648.342054
D002734,-1035.801667,-1762.115463
D010021,1204.367998,-1661.095293
D010020,697.0907467,-1921.457908
D013716,-2043.641914,-38.25871532
D013732,-1033.656338,-1763.374769
D014325,2022.543368,-295.3884301
D014326,2021.028366,-305.5819775
D014327,2029.532413,-242.763636
D014335,1559.758937,-1330.522123
D014336,1209.114328,-1648.022616
D014331,-262.9267193,2027.01888
D014302,174.2982172,2036.554966
D014290,-1036.099252,-1761.940504
D014291,-1047.2913,-1755.311064
D014334,-197.6430498,2034.422086
D002843,-1036.904848,-1761.46653
D005959,188.0356376,2035.332552
D005957,-1039.055481,-1760.198769
D014105,-1041.67986,-1758.646943
D014131,-1087.006591,-1730.997594
D014132,-1017.705477,-1772.628433
D014539,2021.462797,-302.6948282
D014548,1223.912467,-1637.062697
D014500,-1267.072436,-1603.890096
D014501,-1090.041286,-1729.088198
D001264,-269.113133,-2118.356973
D001288,-104.4719775,-2131.531704
D001456,-231.3554811,-2119.561158
D001476,-311.0680793,-2118.013036
D001739,-93.00140126,-2131.863964
D006149,-2084.735531,468.5363529
D006176,-146.2100617,-2131.828441
D004313,-133.5377656,-2131.42406
D004315,-264.6372865,-2101.606498
D004316,-59.46919036,-2132.015312
D004322,-320.8878154,-2065.089402
D005189,-302.9241316,-2052.610676
D015855,-84.14854623,-2131.838249
D015857,-274.7514481,-2090.250674
D018642,-248.4585232,-2119.17563
D018797,-263.2770232,-2068.879965
D018798,-81.11550956,-2131.574841
D006484,-113.8831425,-2131.550964
D006485,-102.3336178,-2117.485476
D014612,-246.9271424,-2119.369442
D002087,-160.9376502,-2113.959418
D009146,-57.68331086,-2131.924922
D009147,-193.6244272,-2131.22416
D010333,-51.64336083,-2132.057121
D009377,-280.6100376,-2065.089402
D008053,-76.72039109,-2131.981307
D008054,-230.9262624,-2119.214964
D008055,-282.8370251,-2118.666209
D011379,-367.590835,-2010.674757
D011380,-336.7661909,-2116.934599
D011381,-224.4102911,-2089.648159
D011382,-254.7885721,-2090.206048
D011383,-269.113133,-2118.356973
D011384,-261.3553486,-2119.17563
D011385,-169.5932844,-2120.281335
D011386,-358.3067113,-2070.362936
D011387,-217.9305341,-2130.717882
D011388,-65.72921579,-2131.693151
D011389,-206.4081116,-2130.988037
D011390,-265.3370251,-2118.666209
D011391,-130.5023621,-2131.526867
D011392,-228.2520271,-2119.252127
D011393,-106.9920197,-2131.433911
D011394,-225.8052566,-2119.230302
D011395,-323.039036,-2055.111554
D011396,-149.7249322,-2131.394287
D011397,-226.7771518,-2085.879404
D011398,-212.1567051,-2119.073742
D011399,-37.28896636,-2043.659838
D011400,-156.2173909,-2131.370197
D011401,-302.521963,-2118.706808
D011402,-63.31666765,-2131.894619
D018626,-191.7625401,-2119.599665
D018627,-145.9677755,-2131.226581
D018629,-209.2260451,-2119.444796
D018630,-252.1206474,-2118.75845
D018631,-214.8518805,-2119.033703
D018632,-86.90510265,-2131.780239
D018633,-326.0600484,-2055.008031
D018634,-365.4289398,-2054.769149
D018635,-110.761861,-2131.433911
D018628,-2026.929846,263.6122111
D012385,-54.52924313,-2132.027935
D009517,-318.5571325,-2090.419468
D012517,-303.4375691,-2090.397149
D013176,-294.8426051,-2117.640047
D013177,-276.0465614,-2068.896267
D013178,-338.1550798,-2116.934599
D013179,-205.0266177,-2119.328825
D018637,-267.6833783,-2093.900089
D008745,-247.773282,-2129.461792
D002677,-269.6201573,-2118.936613
D002758,-77.98565393,-2131.681429
D014274,-2063.875234,348.7431064
D014128,-84.14854623,-2131.838249
D001554,106.0491354,-2133.696859
D004327,17.64522899,-2134.86571
D004332,141.9265011,-2133.729404
D004336,50.88988232,-2133.628834
D006487,1.191893692,-2134.655634
