x,y,z,dynasty,area,id,name
-508.1,1261.5,289,宋,2-05 宋画全集 国内散目,D015995,江山樓觀圖
-524.1,1595.1,208,宋,2-05 宋画全集 国内散目,D015968,送海東上人歸國圖
-502.8,1232.2,0,明,,857,佚名（夏圭款）
-542.6,1682.7,448,明,4-20 明画全集 佚名作品,D000886,江山無盡圖
-713.7,1617.5,673,明,4-01 明画全集 宫廷绘画,D003358,鼠石圖
-698.2,1624.3,632,明,4-01 明画全集 宫廷绘画,D005350,射獵圖
-623.3,1654.5,259,明,4-01 明画全集 宫廷绘画,D009688,秋堂吹簫圖（合同）/月下吹簫圖
-603.5,1661.8,956,明,4-01 明画全集 宫廷绘画,D002259,雪景山水圖(鈴木敬)/冬景山水(官網)
-550.4,1680.1,580,明,4-01 明画全集 宫廷绘画,D003360,蓮浦松蔭圖(二段)
-521.5,1689.3,379,明,4-01 明画全集 宫廷绘画,D005349,宫中行樂圖
-622.1,1733.5,602,明,4-01 明画全集 宫廷绘画,D003359,武矦高臥圖（圖目）/武矦高外圖/武侯高臥圖卷
-653.6,1650.5,546,明,4-01 明画全集 宫廷绘画,D002170,一笑圖
1784,875.6,0,元,,381,謝楚芳
1536.3,677.5,452,元,3-05 元画全集 欧美藏品,D016105,乾坤生意圖
2111.4,1173.8,0,清,,1588,李堅
1049.8,2258.8,0,元,,375,佚名（舊傳唐衛憲）
816.3,1516.1,885,元,3-05 元画全集 欧美藏品,D015883,菊蝶圖
763.8,1550.7,0,元,,357,佚名（舊傳宋毛益）
916.8,2000.8,0,宋,,108,高克明
718.9,1517.3,112,宋,2-04 宋画全集 台北宋画,D017548,松岫漁村
833,1414.9,233,宋,2-04 宋画全集 台北宋画,D017549,秋林水鳥圖
907.1,1412.9,204,元,清佚名,D001207,試兒圖（合同）/官女圖（鈴木敬）
1092.8,1690.5,555,明,4-01 明画全集 宫廷绘画,D007784,雲山小景
1027.2,1826.8,0,明,,508,陳叔起
1408.8,-2143.8,0,元,,372,趙麟
985.1,-1646.1,318,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D003648,魚藻圖
1445.8,-1800.8,0,明,,1568,佚名（馬遠款）（出版）
-1800.8,809.5,0,元,,371,張羽材
-2126.9,1060.8,0,清,,1416,蔣和
-1907.8,1099.2,0,清,,1654,鄒壽坤
1535.8,1007.2,0,元,,369,顔庚
1431.9,876.8,33,元,3-05 元画全集 欧美藏品,D016085,鍾馗嫁妹圖
-269.8,1119.2,0,元,,350,劉貫道
-255.9,1659.4,403,元,3-05 元画全集 欧美藏品,D016879,銷夏圖
-206.9,1755.8,573,明,4-02 明画全集 浙派,D001706,拾得圖(官網無中文名)
-301.9,1651.6,832,元,3-02 元画全集 上博藏品,D017092,九歌圖
-297.1,1652.5,130,元,3-03 元画全集 国内散目,D016685,九歌圖
-301,1651.8,426,元,3-05 元画全集 欧美藏品,D016781,九歌圖
-314.7,1739.8,91,明,4-01 明画全集 宫廷绘画,D004974,合作竹鶴雙清圖（邊景昭畫鶴、王紱畫竹石）
-259.1,1748.9,388,明,4-03 明画全集 早期文人画,D001723,萬竹深秋圖卷
-168.8,1759.9,897,明,4-03 明画全集 早期文人画,D010367,竹石圖
-274.1,1746.6,321,明,4-03 明画全集 早期文人画,D001482,江山漁樂圖(官網)
-289.8,1744.1,798,明,4-03 明画全集 早期文人画,D001908,墨竹圖（官網無中文名）
1672.5,-147.5,341,元,3-05 元画全集 欧美藏品,D016213,山水圖
1676.5,-91.4,509,元,元画,D002454,樹石圖
1677.1,-79.8,358,元,3-01 元画全集 故宫藏品,D016643,葛稚川移居圖
1677,-82.5,187,元,3-02 元画全集 上博藏品,D017052,丹山瀛海圖
1677.3,-76.4,205,元,3-03 元画全集 国内散目,D016826,太白山圖
1676.9,-84,879,元,3-03 元画全集 国内散目,D017165,竹石圖
1677.9,-61.6,360,元,3-05 元画全集 欧美藏品,D016203,夏山隱居圖
1677.9,-61.5,703,元,3-05 元画全集 欧美藏品,D017267,林麓幽居圖
1678.3,-47.4,657,元,3-03 元画全集 国内散目,D016944,風竹圖
1677.7,-65,447,元,3-01 元画全集 故宫藏品,D016640,夏山高隱圖
1676.9,-83,23,元,3-01 元画全集 故宫藏品,D016644,溪山風雨圖
1766.4,-74.5,195,明,4-05 明画全集 文徵明,D007853,水亭詩思圖
1766.4,-74.3,166,明,4-05 明画全集 文徵明,D007556,墨竹
1769.5,-87.3,505,明,4-05 明画全集 文徵明,D001188,送别圖/停雲館言别（合同）
1765.8,-88.3,198,明,4-05 明画全集 文徵明,D006244,夢樟圖
1767,-60.8,832,明,4-05 明画全集 文徵明,D009449,雪山覓句圖
1766.5,-71.8,331,明,4-05 明画全集 文徵明,D002674,夏窗晴曝圖
1766.4,-76,648,明,4-20 明画全集 佚名作品,D003511,存菊圖
171.8,1463.2,0,元,,345,佚名（舊傳宋無準師範）
57.9,1678,859,元,3-05 元画全集 欧美藏品,D016211,達摩圖
38.2,1767.6,293,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D010877,墨竹圖
168.1,1760,650,明,4-14 明画全集 丁云鹏等,D003669,普賢像
808.2,1471.7,544,元,3-04 元画全集 日本藏品,D017270,蝦蟆鐵拐圖(對幅)
658.8,1166.2,0,元,,388,佚名（舊傳宋顧亮）
598.9,1082.2,0,元,,267,張觀等
865.4,1486,945,元,3-01 元画全集 故宫藏品,D016607,元人集繪卷
341.2,949.2,0,明,,499,姜隱
664.4,1638.4,914,明,4-02 明画全集 浙派,D009993,蕉蔭賦詩圖
797.1,1578.1,701,明,4-02 明画全集 浙派,D002580,山水圖(鈴木敬)
803.5,1584.5,553,明,4-02 明画全集 浙派,D014144,春耕圖
602.7,1325.2,0,明,,620,李士達
672,1686.1,598,明,4-14 明画全集 丁云鹏等,D015806,雪亭小息圖/雪景山水（故宫）
718.8,1711.3,386,明,4-14 明画全集 丁云鹏等,D007898,桃花源圖
658.5,1640.8,119,明,4-14 明画全集 丁云鹏等,D008502,西園雅集圖
853.9,1686.6,742,明,4-14 明画全集 丁云鹏等,D018151,竹裡泉聲圖
848.3,1689.3,686,明,4-14 明画全集 丁云鹏等,D001798,五鹿山房(官網無中文名)
814.7,1689.4,318,明,4-14 明画全集 丁云鹏等,D006159,山水折扇
852.6,1687.2,746,明,4-14 明画全集 丁云鹏等,D018992,New Year's Day in a Village at Stone Lake
753.3,1619,665,明,4-02 明画全集 浙派,D004981,洞天問道圖
771.3,1595.6,720,明,4-02 明画全集 浙派,D004985,關山行旅圖
742.8,1607.4,484,明,4-02 明画全集 浙派,D001865,官女圖
763.1,1594.8,112,明,4-02 明画全集 浙派,D009337,雪山行旅圖
916.7,1511.8,320,明,4-14 明画全集 丁云鹏等,D002030,秋景山水圖（合同）/山水圖(鈴木敬)
919.1,1510.3,612,明,4-14 明画全集 丁云鹏等,D002410,山水人物圖(官網無中文名)
893.1,1525.9,991,明,4-02 明画全集 浙派,D018621,商山四皓圖
858.4,1545.7,609,明,4-02 明画全集 浙派,D018983,Ten Thousand Li of the Yangzi
830.2,1561,570,明,4-02 明画全集 浙派,D009009,達摩六祖圖
893.6,1525.5,905,明,4-02 明画全集 浙派,D002407,山静日長圖(官網無中文名)
1036.7,1761.6,749,清,5-23 清画全集 宫廷绘画,D004744,萬樹園賜宴圖
1057.8,1749,716,清,5-15 清画全集 金陵名家,D014081,山水十二開册
1054.9,1750.8,990,清,5-22 清画全集 海上名家 朱偁、蒲华等,D012029,花果十六開
754.2,1277.6,0,明,,914,沈周（仿）
1012.9,1600.3,343,明,4-20 明画全集 佚名作品,D002813,花卉圖册10開(官網無中文名)
1056.9,1749.6,611,清,5-22 清画全集 海上名家 朱偁、蒲华等,D003145,端午即景
727.8,1200.2,0,明,,897,文嘉（款）
1018.6,1596.8,874,明,4-20 明画全集 佚名作品,D001261,山水圖（合同）
