Id,Label,timeset,院系,课程性质,课程体系,是否允许外院选课,上课语言,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
2141034,现代中国的技术与设计,,计算机科学与技术学院,专业学位课,,是,中文,8,469,12,0.194923,0.20642,0,93
2141035,设计研究,,计算机科学与技术学院,专业学位课,通用课程,是,中文,25,2547,11,0.240018,0.262632,0.001475,93
2141036,系统分析与设计,,计算机科学与技术学院,专业学位课,,是,中文,10,483,12,0.194993,0.206808,0,93
2141037,商业策略,,计算机科学与技术学院,专业学位课,专业学位,是,中文,13,952,11,0.219114,0.234506,0.000134,93
2141038,设计大数据,,计算机科学与技术学院,专业选修课,专业学位,是,中文,6,121,11,0.217526,0.232315,0,93
2141039,设计数学,,计算机科学与技术学院,专业学位课,专业学位,否,中文,6,310,11,0.217526,0.232315,0,93
2143002,软件体系结构,,计算机科学与技术学院,专业选修课,,是,全外文,8,286,12,0.207333,0.224131,0,4
2202001,研究生论文写作指导,,公共管理学院,专业学位课,通用课程,是,中文,149,20068,11,0.222603,0.256359,0.038083,70
2209502,领导力开发,,公共管理学院,公共选修课,学术学位,是,中文,7,110,11,0.219911,0.234713,0,49
2209601,计算机信息检索（理工）,,其他,公共选修课,通用课程,是,中文,11,287,11,0.230989,0.252145,0.000083,4
221004,民事法律与特别法,,光华法学院,专业学位课,,是,中文,6,205,12,0.177576,0.190366,0.000065,62
221011,法理学研究,,光华法学院,专业学位课,,是,中文,9,228,11,0.210961,0.22626,0.000161,62
221012,比较法学,,光华法学院,专业学位课,,是,中文,7,184,11,0.21094,0.226027,0,62
221041,经济法专题,,光华法学院,专业学位课,学术学位,是,中文,13,695,13,0.151042,0.15992,0.000381,62
221042,商法专题,,光华法学院,专业学位课,,是,中文,3,90,14,0.131226,0.136331,0,62
221051,国际公法,,光华法学院,专业学位课,学术学位,是,中文,8,254,11,0.211127,0.226784,0.000087,62
221061,诉讼原理,,光华法学院,专业学位课,,是,中文,7,255,12,0.177708,0.191123,0,62
221071,刑法原理,,光华法学院,专业学位课,,是,中文,4,54,12,0.177546,0.190055,0,62
221072,各罪研究,,光华法学院,专业学位课,学术学位,是,中文,4,71,12,0.177546,0.190055,0,62
2211063,管理学前沿,,公共管理学院,专业选修课,学术学位,是,中文,13,579,11,0.215354,0.232799,0.000081,70
2211064,管理研究方法,,公共管理学院,专业选修课,学术学位,是,中文,15,641,11,0.215375,0.233032,0.00017,70
2211370,高级微观经济学,,公共管理学院,专业学位课,学术学位,是,全外文,16,1213,12,0.182227,0.197788,0.00033,70
2211371,高级计量经济学,,公共管理学院,专业学位课,学术学位,是,中文,15,1154,12,0.18222,0.197672,0.000203,70
2211431,制度经济理论与农业农村发展,,公共管理学院,专业学位课,学术学位,是,中文,11,655,12,0.182181,0.197167,0.000054,70
221159,法理学,,光华法学院,专业学位课,专业学位,是,中文,58,31915,11,0.21171,0.232842,0.002751,62
221160,宪法学,,光华法学院,专业学位课,,是,中文,3,149,12,0.174727,0.184583,0,62
221161,刑法学（上）,,光华法学院,专业学位课,专业学位,是,中文,56,31904,11,0.211689,0.232609,0.002303,62
221162,民法(上),,光华法学院,专业学位课,专业学位,是,中文,52,28872,12,0.178077,0.19656,0.000015,62
221163,中国法制史,,光华法学院,专业学位课,专业学位,是,中文,51,28904,11,0.211637,0.232026,0.0018,62
221164,行政法与行政诉讼法,,光华法学院,专业学位课,专业学位,是,中文,53,30682,12,0.178084,0.196676,0.000015,62
221165,民法(下),,光华法学院,专业学位课,专业学位,是,中文,51,28866,12,0.178069,0.196443,0.000014,62
221166,刑法学（下）,,光华法学院,专业学位课,专业学位,是,中文,53,30516,12,0.178084,0.196676,0.000015,62
221167,刑事诉讼法,,光华法学院,专业学位课,,是,中文,51,30064,12,0.178069,0.196443,0.000014,62
221168,民事诉讼法,,光华法学院,专业学位课,专业学位,是,中文,51,28375,12,0.178069,0.196443,0.000014,62
221169,国际公法,,光华法学院,专业学位课,,是,中文,14,3307,12,0.174806,0.185864,0,62
221170,经济法学,,光华法学院,专业学位课,,是,中文,18,5813,12,0.174834,0.18633,0,62
221171,法律谈判,,光华法学院,专业学位课,,是,中文,56,28978,11,0.21171,0.232667,0.001406,62
221172,法律文书写作,,光华法学院,专业学位课,专业学位,是,中文,20,6549,12,0.17492,0.186905,0,62
221173,模拟法庭训练,,光华法学院,专业学位课,,是,中文,57,29971,12,0.178128,0.1972,0.00002,62
221174,司法制度与职业伦理,,光华法学院,专业学位课,,是,中文,26,11293,12,0.177759,0.19289,0.000003,62
221175,企业法专题,,光华法学院,专业学位课,,是,中文,6,137,12,0.177576,0.190366,0.000444,62
221176,法律行为专题,,光华法学院,专业学位课,,是,中文,7,319,12,0.177715,0.191162,0.000185,62
221177,民商法专题,,光华法学院,专业学位课,,是,中文,4,64,13,0.150819,0.157994,0,62
221183,中国经济改革与法律变迁(英）,,光华法学院,专业学位课,学术学位,是,全外文,14,645,12,0.214225,0.235858,0.006452,210
221186,宪法学,,光华法学院,专业学位课,专业学位,是,中文,41,25531,11,0.211533,0.230861,0.000598,62
221187,人权法学,,光华法学院,专业学位课,学术学位,是,中文,6,86,12,0.177561,0.190288,0,62
221190,冲突法,,光华法学院,专业学位课,学术学位,是,中文,5,87,12,0.177686,0.190851,0,62
221192,公司法专题,,光华法学院,专业学位课,学术学位,否,中文,6,207,12,0.177693,0.19089,0,62
221194,行政法学,,光华法学院,专业学位课,学术学位,是,中文,3,20,12,0.177539,0.189939,0,62
221198,经济法学,,光华法学院,专业学位课,专业学位,是,中文,37,19483,12,0.177966,0.194812,0.000001,62
221199,法律文书写作,,光华法学院,专业学位课,专业学位,是,中文,33,13921,12,0.177951,0.194405,0.000001,62
2212001,高级公共管理研究方法,,公共管理学院,专业学位课,学术学位,是,中文,35,2734,11,0.238219,0.263206,0.006316,70
2212120,中国当代基层社会与政治研究,,公共管理学院,专业学位课,学术学位,是,中文,17,808,12,0.182351,0.198305,0.001518,70
2212123,中国现代政治思想史,,公共管理学院,专业学位课,学术学位,是,中文,5,42,13,0.154266,0.162822,0.000379,70
2212329,高级社会研究方法,,公共管理学院,专业学位课,学术学位,否,双语,11,337,12,0.178217,0.189729,0.00084,70
221301,法律职业与伦理,,光华法学院,专业学位课,专业学位,是,中文,39,11522,11,0.211533,0.230687,0.001227,62
221303,行政法专题,,光华法学院,专业学位课,,是,中文,7,242,12,0.177598,0.190541,0.000051,62
2213033,国土开发与整治,,公共管理学院,专业选修课,学术学位,是,中文,10,616,11,0.21296,0.23015,0,70
221304,刑事法专题,,光华法学院,专业学位课,,是,中文,7,252,12,0.177598,0.190541,0.000051,62
221305,民事法专题,,光华法学院,专业学位课,,是,中文,7,244,12,0.177598,0.190541,0.000051,62
2213071,管理学专业外语,,公共管理学院,专业选修课,学术学位,是,中文,12,598,11,0.217184,0.23205,0.000284,70
2213145,多状态人口学,,公共管理学院,专业学位课,学术学位,是,中文,6,74,13,0.154122,0.162445,0,70
2213334,社区社会管理研究,,公共管理学院,专业选修课,学术学位,是,中文,7,127,12,0.18222,0.196965,0.000271,70
2213348,土地生态学前沿,,公共管理学院,专业选修课,学术学位,是,中文,6,215,11,0.212918,0.229684,0,70
2213349,英文论文写作专题,,公共管理学院,专业选修课,学术学位,是,中文,12,387,11,0.215354,0.232721,0.000005,70
2213369,高级宏观经济学,,公共管理学院,专业选修课,学术学位,是,中文,11,512,12,0.182181,0.197167,0.000054,70
2213387,社会与政治专业外语,,公共管理学院,专业选修课,学术学位,是,双语,7,120,12,0.182204,0.196965,0,70
2213395,城市与房地产专题,,公共管理学院,专业选修课,学术学位,是,中文,4,23,12,0.18208,0.196119,0,70
2213399,大数据专题研究,,公共管理学院,专业选修课,学术学位,是,中文,7,180,11,0.212929,0.2298,0,70
2213429,农业经济研究专题,,公共管理学院,专业选修课,学术学位,是,中文,11,524,13,0.154217,0.163435,0,70
2214340,人口学专业外语,,公共管理学院,专业选修课,学术学位,是,全外文,4,44,13,0.154106,0.162173,0,70
222001,法学前沿,,光华法学院,专业学位课,专业学位,是,中文,125,34245,11,0.215852,0.245106,0.024072,62
222002,法学方法论,,光华法学院,专业学位课,学术学位,是,中文,16,1147,10,0.261245,0.285858,0.016974,62
222003,法学名著选读,,光华法学院,专业学位课,,是,中文,10,627,11,0.210992,0.226454,0.000109,62
222009,民法学,,光华法学院,专业学位课,学术学位,是,中文,13,880,10,0.260263,0.283315,0.003501,62
222010,宪法与公法理论,,光华法学院,专业学位课,学术学位,否,中文,9,540,11,0.210454,0.224454,0,62
222011,法学理论专题研究,,光华法学院,专业学位课,学术学位,否,中文,13,892,10,0.260263,0.283315,0.003501,62
2221006,政治学研究,,公共管理学院,专业学位课,学术学位,是,全外文,28,3166,11,0.227331,0.247752,0.000589,70
2221018,土地科学原理,,公共管理学院,专业学位课,学术学位,是,中文,11,761,11,0.212971,0.230266,0,70
2221019,现代不动产理论与实践,,公共管理学院,专业选修课,学术学位,是,中文,19,1564,11,0.213066,0.23116,0.000005,70
2221021,土地信息系统应用,,公共管理学院,专业学位课,学术学位,是,中文,19,1918,11,0.213077,0.231276,0.000001,70
2221032,管理学研究,,公共管理学院,专业选修课,学术学位,是,中文,13,711,11,0.218456,0.236205,0.000065,70
2221036,中级社会保障学,,公共管理学院,专业学位课,学术学位,是,中文,13,530,12,0.196188,0.215597,0.000603,30
2221037,中级保险学,,公共管理学院,专业学位课,学术学位,是,双语,5,134,12,0.179988,0.192128,0,30
2221038,中级劳动经济学,,公共管理学院,专业学位课,,是,中文,6,118,12,0.175184,0.185516,0,30
2221045,劳动关系与公共政策,,公共管理学院,专业学位课,学术学位,是,中文,6,145,12,0.175184,0.185516,0,30
2221093,区域发展和空间规划,,公共管理学院,专业学位课,学术学位,是,中文,21,2006,11,0.213087,0.231393,0.000092,70
2221101,政治文化研究,,公共管理学院,专业学位课,学术学位,是,中文,5,107,12,0.177892,0.187737,0,70
2221102,电子政务专题研究,,公共管理学院,专业学位课,学术学位,是,中文,3,29,11,0.211335,0.224484,0,70
2221117,政治学研究方法论专题,,公共管理学院,专业学位课,学术学位,是,中文,7,166,11,0.211721,0.225878,0.000405,70
2221229,社会科学方法论,,公共管理学院,专业学位课,学术学位,是,中文,41,2869,12,0.18253,0.201062,0.000265,70
2221230,经典社会理论,,公共管理学院,专业学位课,学术学位,是,中文,40,2825,12,0.182537,0.201023,0.000124,70
2221231,现当代社会理论,,公共管理学院,专业学位课,学术学位,是,双语,41,2955,12,0.182576,0.201353,0.001797,70
2221232,经济社会学,,公共管理学院,专业学位课,学术学位,是,中文,15,933,12,0.182297,0.198033,0.000057,70
2221233,社会问题研究,,公共管理学院,专业学位课,学术学位,是,双语,10,418,12,0.18222,0.197198,0.000057,70
